air_temp,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,period_end,period
9,223,222,4.2,3.2,2024-12-19T10:00:00Z,PT15M
9,224,222,4.2,3.2,2024-12-19T10:15:00Z,PT15M
10,224,222,4.1,3.2,2024-12-19T10:30:00Z,PT15M
10,223,222,4.1,3.2,2024-12-19T10:45:00Z,PT15M
10,223,221,4.1,3.2,2024-12-19T11:00:00Z,PT15M
10,221,219,4.1,3.2,2024-12-19T11:15:00Z,PT15M
10,218,216,4.2,3.2,2024-12-19T11:30:00Z,PT15M
10,215,213,4.3,3.3,2024-12-19T11:45:00Z,PT15M
10,213,210,4.4,3.4,2024-12-19T12:00:00Z,PT15M
10,211,208,4.4,3.3,2024-12-19T12:15:00Z,PT15M
10,210,207,4.3,3.1,2024-12-19T12:30:00Z,PT15M
10,208,207,4.2,2.9,2024-12-19T12:45:00Z,PT15M
10,207,206,4.1,2.7,2024-12-19T13:00:00Z,PT15M
10,206,204,4,2.5,2024-12-19T13:15:00Z,PT15M
10,203,200,3.9,2.4,2024-12-19T13:30:00Z,PT15M
9,201,195,3.8,2.3,2024-12-19T13:45:00Z,PT15M
9,199,191,3.7,2.2,2024-12-19T14:00:00Z,PT15M
8,195,185,3.8,2.2,2024-12-19T14:15:00Z,PT15M
8,190,180,4.1,2.4,2024-12-19T14:30:00Z,PT15M
8,185,176,4.4,2.6,2024-12-19T14:45:00Z,PT15M
8,182,172,4.7,2.8,2024-12-19T15:00:00Z,PT15M
8,179,170,5,3,2024-12-19T15:15:00Z,PT15M
8,178,170,5.2,3,2024-12-19T15:30:00Z,PT15M
8,177,169,5.5,3.1,2024-12-19T15:45:00Z,PT15M
7,176,169,5.7,3.1,2024-12-19T16:00:00Z,PT15M
7,176,170,5.8,3.1,2024-12-19T16:15:00Z,PT15M
7,177,171,5.9,3.1,2024-12-19T16:30:00Z,PT15M
7,178,172,5.9,3.1,2024-12-19T16:45:00Z,PT15M
7,179,174,6,3,2024-12-19T17:00:00Z,PT15M
7,180,175,6,3,2024-12-19T17:15:00Z,PT15M
7,182,178,6,3,2024-12-19T17:30:00Z,PT15M
7,183,180,6.1,3,2024-12-19T17:45:00Z,PT15M
7,185,183,6.1,3,2024-12-19T18:00:00Z,PT15M
7,186,184,6.1,3,2024-12-19T18:15:00Z,PT15M
7,186,184,6,2.9,2024-12-19T18:30:00Z,PT15M
7,187,184,6,2.9,2024-12-19T18:45:00Z,PT15M
6,188,184,5.9,2.8,2024-12-19T19:00:00Z,PT15M
6,188,185,5.9,2.8,2024-12-19T19:15:00Z,PT15M
6,189,186,6,2.9,2024-12-19T19:30:00Z,PT15M
6,189,186,6.1,2.9,2024-12-19T19:45:00Z,PT15M
6,190,187,6.2,2.9,2024-12-19T20:00:00Z,PT15M
6,190,188,6.3,2.9,2024-12-19T20:15:00Z,PT15M
6,190,187,6.2,2.8,2024-12-19T20:30:00Z,PT15M
6,190,187,6.1,2.7,2024-12-19T20:45:00Z,PT15M
6,190,187,6,2.7,2024-12-19T21:00:00Z,PT15M
6,190,186,6,2.6,2024-12-19T21:15:00Z,PT15M
6,190,185,6,2.6,2024-12-19T21:30:00Z,PT15M
6,190,184,6,2.7,2024-12-19T21:45:00Z,PT15M
6,189,183,6.1,2.7,2024-12-19T22:00:00Z,PT15M
6,189,182,6.2,2.7,2024-12-19T22:15:00Z,PT15M
6,189,181,6.3,2.8,2024-12-19T22:30:00Z,PT15M
6,189,181,6.5,2.8,2024-12-19T22:45:00Z,PT15M
6,189,180,6.6,2.9,2024-12-19T23:00:00Z,PT15M
6,188,180,6.7,2.9,2024-12-19T23:15:00Z,PT15M
6,187,179,6.9,3,2024-12-19T23:30:00Z,PT15M
6,187,179,7,3,2024-12-19T23:45:00Z,PT15M
6,186,178,7.2,3.1,2024-12-20,PT15M
6,185,178,7.3,3.1,2024-12-20T00:15:00Z,PT15M
6,185,178,7.3,3.1,2024-12-20T00:30:00Z,PT15M
6,184,178,7.3,3.2,2024-12-20T00:45:00Z,PT15M
6,184,178,7.4,3.2,2024-12-20T01:00:00Z,PT15M
6,184,178,7.4,3.2,2024-12-20T01:15:00Z,PT15M
6,183,178,7.3,3.1,2024-12-20T01:30:00Z,PT15M
6,183,178,7.2,3.1,2024-12-20T01:45:00Z,PT15M
6,183,178,7.1,3,2024-12-20T02:00:00Z,PT15M
6,183,178,7.1,3,2024-12-20T02:15:00Z,PT15M
6,184,179,7,3,2024-12-20T02:30:00Z,PT15M
6,185,179,6.9,2.9,2024-12-20T02:45:00Z,PT15M
6,186,180,6.8,2.9,2024-12-20T03:00:00Z,PT15M
6,186,180,6.7,2.9,2024-12-20T03:15:00Z,PT15M
6,186,180,6.7,3,2024-12-20T03:30:00Z,PT15M
6,186,180,6.7,3,2024-12-20T03:45:00Z,PT15M
6,186,180,6.7,3.1,2024-12-20T04:00:00Z,PT15M
6,186,180,6.8,3.1,2024-12-20T04:15:00Z,PT15M
6,186,179,6.8,3.1,2024-12-20T04:30:00Z,PT15M
6,185,179,6.9,3.1,2024-12-20T04:45:00Z,PT15M
6,185,178,6.9,3.1,2024-12-20T05:00:00Z,PT15M
6,185,178,7,3.1,2024-12-20T05:15:00Z,PT15M
6,184,177,7.1,3.2,2024-12-20T05:30:00Z,PT15M
6,183,176,7.2,3.2,2024-12-20T05:45:00Z,PT15M
6,182,175,7.3,3.3,2024-12-20T06:00:00Z,PT15M
6,182,176,7.2,3.3,2024-12-20T06:15:00Z,PT15M
6,184,179,7.1,3.2,2024-12-20T06:30:00Z,PT15M
6,186,181,7,3.2,2024-12-20T06:45:00Z,PT15M
6,187,184,6.9,3.1,2024-12-20T07:00:00Z,PT15M
7,189,186,6.8,3.1,2024-12-20T07:15:00Z,PT15M
7,191,188,6.5,3.1,2024-12-20T07:30:00Z,PT15M
8,193,190,6.3,3.1,2024-12-20T07:45:00Z,PT15M
8,195,192,6.1,3.2,2024-12-20T08:00:00Z,PT15M
8,197,194,5.9,3.3,2024-12-20T08:15:00Z,PT15M
9,199,196,5.7,3.4,2024-12-20T08:30:00Z,PT15M
9,200,198,5.5,3.6,2024-12-20T08:45:00Z,PT15M
9,201,200,5.4,3.8,2024-12-20T09:00:00Z,PT15M
10,203,203,5.3,3.9,2024-12-20T09:15:00Z,PT15M
10,206,205,5.2,3.9,2024-12-20T09:30:00Z,PT15M
10,209,208,5.2,3.9,2024-12-20T09:45:00Z,PT15M
10,211,210,5.2,4,2024-12-20T10:00:00Z,PT15M
10,215,214,5.1,3.9,2024-12-20T10:15:00Z,PT15M
11,219,218,4.9,3.8,2024-12-20T10:30:00Z,PT15M
11,224,223,4.7,3.6,2024-12-20T10:45:00Z,PT15M
11,229,228,4.5,3.5,2024-12-20T11:00:00Z,PT15M
11,232,231,4.4,3.4,2024-12-20T11:15:00Z,PT15M
11,232,232,4.2,3.3,2024-12-20T11:30:00Z,PT15M
11,233,232,4.1,3.2,2024-12-20T11:45:00Z,PT15M
11,234,233,3.9,3.1,2024-12-20T12:00:00Z,PT15M
11,236,235,3.9,3,2024-12-20T12:15:00Z,PT15M
11,239,238,4,3,2024-12-20T12:30:00Z,PT15M
11,242,241,4.2,3,2024-12-20T12:45:00Z,PT15M
11,245,244,4.4,3.1,2024-12-20T13:00:00Z,PT15M
10,247,245,4.6,3.1,2024-12-20T13:15:00Z,PT15M
10,248,246,4.8,3.1,2024-12-20T13:30:00Z,PT15M
10,250,246,5,3.1,2024-12-20T13:45:00Z,PT15M
9,251,247,5.3,3.1,2024-12-20T14:00:00Z,PT15M
9,251,247,5.4,3,2024-12-20T14:15:00Z,PT15M
9,251,247,5.4,3,2024-12-20T14:30:00Z,PT15M
9,251,247,5.5,3,2024-12-20T14:45:00Z,PT15M
8,250,247,5.5,3,2024-12-20T15:00:00Z,PT15M
8,250,247,5.6,3,2024-12-20T15:15:00Z,PT15M
8,250,247,5.6,3,2024-12-20T15:30:00Z,PT15M
8,250,247,5.7,3,2024-12-20T15:45:00Z,PT15M
8,251,248,5.7,2.9,2024-12-20T16:00:00Z,PT15M
8,252,249,5.7,2.9,2024-12-20T16:15:00Z,PT15M
8,254,252,5.7,2.9,2024-12-20T16:30:00Z,PT15M
8,256,254,5.7,2.9,2024-12-20T16:45:00Z,PT15M
8,258,257,5.7,2.9,2024-12-20T17:00:00Z,PT15M
8,260,259,5.6,2.8,2024-12-20T17:15:00Z,PT15M
8,262,262,5.5,2.8,2024-12-20T17:30:00Z,PT15M
8,265,264,5.4,2.8,2024-12-20T17:45:00Z,PT15M
7,268,267,5.3,2.7,2024-12-20T18:00:00Z,PT15M
7,269,268,5.2,2.7,2024-12-20T18:15:00Z,PT15M
7,271,269,5.1,2.6,2024-12-20T18:30:00Z,PT15M
7,272,271,5,2.6,2024-12-20T18:45:00Z,PT15M
7,273,272,4.9,2.5,2024-12-20T19:00:00Z,PT15M
7,275,274,4.8,2.5,2024-12-20T19:15:00Z,PT15M
7,279,278,4.7,2.5,2024-12-20T19:30:00Z,PT15M
7,282,282,4.7,2.5,2024-12-20T19:45:00Z,PT15M
7,286,286,4.7,2.5,2024-12-20T20:00:00Z,PT15M
7,291,292,4.6,2.5,2024-12-20T20:15:00Z,PT15M
7,298,300,4.4,2.5,2024-12-20T20:30:00Z,PT15M
7,306,307,4.4,2.6,2024-12-20T20:45:00Z,PT15M
7,315,315,4.4,2.6,2024-12-20T21:00:00Z,PT15M
7,323,321,4.4,2.7,2024-12-20T21:15:00Z,PT15M
7,331,326,4.6,2.8,2024-12-20T21:30:00Z,PT15M
7,338,331,4.9,2.9,2024-12-20T21:45:00Z,PT15M
7,344,335,5.2,3.1,2024-12-20T22:00:00Z,PT15M
7,350,342,5.7,3.3,2024-12-20T22:15:00Z,PT15M
6,355,349,6.4,3.8,2024-12-20T22:30:00Z,PT15M
6,359,355,7.1,4.2,2024-12-20T22:45:00Z,PT15M
6,3,359,7.9,4.7,2024-12-20T23:00:00Z,PT15M
6,5,2,8.5,5.2,2024-12-20T23:15:00Z,PT15M
6,7,5,8.8,5.5,2024-12-20T23:30:00Z,PT15M
6,8,7,9.1,5.8,2024-12-20T23:45:00Z,PT15M
6,9,8,9.5,6.1,2024-12-21,PT15M
6,11,10,9.7,6.4,2024-12-21T00:15:00Z,PT15M
6,12,11,9.9,6.5,2024-12-21T00:30:00Z,PT15M
6,13,12,10,6.7,2024-12-21T00:45:00Z,PT15M
6,14,13,10.2,6.8,2024-12-21T01:00:00Z,PT15M
6,15,14,10.4,7,2024-12-21T01:15:00Z,PT15M
6,15,15,10.6,7.1,2024-12-21T01:30:00Z,PT15M
6,16,15,10.8,7.3,2024-12-21T01:45:00Z,PT15M
6,16,16,11.1,7.4,2024-12-21T02:00:00Z,PT15M
6,17,16,11.2,7.5,2024-12-21T02:15:00Z,PT15M
6,16,16,11.2,7.6,2024-12-21T02:30:00Z,PT15M
6,16,15,11.2,7.6,2024-12-21T02:45:00Z,PT15M
6,16,15,11.2,7.6,2024-12-21T03:00:00Z,PT15M
6,16,15,11.3,7.7,2024-12-21T03:15:00Z,PT15M
6,16,15,11.4,7.7,2024-12-21T03:30:00Z,PT15M
6,17,16,11.5,7.7,2024-12-21T03:45:00Z,PT15M
6,18,16,11.6,7.8,2024-12-21T04:00:00Z,PT15M
6,18,16,11.6,7.8,2024-12-21T04:15:00Z,PT15M
6,17,16,11.6,7.8,2024-12-21T04:30:00Z,PT15M
6,17,16,11.6,7.8,2024-12-21T04:45:00Z,PT15M
6,17,16,11.5,7.8,2024-12-21T05:00:00Z,PT15M
6,17,16,11.5,7.8,2024-12-21T05:15:00Z,PT15M
6,18,16,11.6,7.8,2024-12-21T05:30:00Z,PT15M
6,18,17,11.6,7.8,2024-12-21T05:45:00Z,PT15M
6,19,17,11.7,7.9,2024-12-21T06:00:00Z,PT15M
6,19,18,11.8,7.9,2024-12-21T06:15:00Z,PT15M
6,19,18,11.9,8,2024-12-21T06:30:00Z,PT15M
6,19,18,12,8.1,2024-12-21T06:45:00Z,PT15M
6,19,18,12,8.2,2024-12-21T07:00:00Z,PT15M
6,20,19,12,8.2,2024-12-21T07:15:00Z,PT15M
6,20,19,11.9,8.2,2024-12-21T07:30:00Z,PT15M
6,21,20,11.8,8.2,2024-12-21T07:45:00Z,PT15M
6,21,21,11.7,8.1,2024-12-21T08:00:00Z,PT15M
6,22,21,11.6,8.2,2024-12-21T08:15:00Z,PT15M
6,21,20,11.7,8.2,2024-12-21T08:30:00Z,PT15M
6,21,20,11.7,8.2,2024-12-21T08:45:00Z,PT15M
6,21,20,11.8,8.3,2024-12-21T09:00:00Z,PT15M
6,21,20,11.9,8.3,2024-12-21T09:15:00Z,PT15M
6,21,20,12,8.4,2024-12-21T09:30:00Z,PT15M
6,21,20,12.2,8.5,2024-12-21T09:45:00Z,PT15M
6,21,20,12.3,8.6,2024-12-21T10:00:00Z,PT15M
6,21,20,12.4,8.6,2024-12-21T10:15:00Z,PT15M
6,21,19,12.5,8.6,2024-12-21T10:30:00Z,PT15M
6,21,19,12.5,8.6,2024-12-21T10:45:00Z,PT15M
6,20,19,12.6,8.7,2024-12-21T11:00:00Z,PT15M
6,21,19,12.6,8.7,2024-12-21T11:15:00Z,PT15M
6,21,19,12.7,8.7,2024-12-21T11:30:00Z,PT15M
5,21,19,12.8,8.8,2024-12-21T11:45:00Z,PT15M
5,21,20,12.8,8.8,2024-12-21T12:00:00Z,PT15M
5,21,20,13,9,2024-12-21T12:15:00Z,PT15M
5,22,21,13.4,9.2,2024-12-21T12:30:00Z,PT15M
5,23,22,13.7,9.5,2024-12-21T12:45:00Z,PT15M
5,24,23,14.1,9.8,2024-12-21T13:00:00Z,PT15M
5,24,24,14.1,9.8,2024-12-21T13:15:00Z,PT15M
5,24,23,13.6,9.5,2024-12-21T13:30:00Z,PT15M
5,24,23,13.2,9.1,2024-12-21T13:45:00Z,PT15M
5,24,23,12.8,8.8,2024-12-21T14:00:00Z,PT15M
5,24,22,12.6,8.6,2024-12-21T14:15:00Z,PT15M
5,24,22,12.5,8.6,2024-12-21T14:30:00Z,PT15M
4,23,22,12.5,8.6,2024-12-21T14:45:00Z,PT15M
4,23,22,12.5,8.5,2024-12-21T15:00:00Z,PT15M
4,23,22,12.5,8.5,2024-12-21T15:15:00Z,PT15M
4,23,21,12.6,8.6,2024-12-21T15:30:00Z,PT15M
4,22,21,12.6,8.7,2024-12-21T15:45:00Z,PT15M
4,22,20,12.7,8.7,2024-12-21T16:00:00Z,PT15M
4,21,20,12.8,8.8,2024-12-21T16:15:00Z,PT15M
4,21,19,12.9,8.8,2024-12-21T16:30:00Z,PT15M
4,20,19,13,8.9,2024-12-21T16:45:00Z,PT15M
4,20,18,13.2,9,2024-12-21T17:00:00Z,PT15M
4,19,18,13.2,9,2024-12-21T17:15:00Z,PT15M
4,18,17,13,8.9,2024-12-21T17:30:00Z,PT15M
4,17,16,12.8,8.8,2024-12-21T17:45:00Z,PT15M
4,17,15,12.6,8.7,2024-12-21T18:00:00Z,PT15M
4,16,13,12.5,8.7,2024-12-21T18:15:00Z,PT15M
4,14,12,12.5,8.6,2024-12-21T18:30:00Z,PT15M
4,13,11,12.5,8.6,2024-12-21T18:45:00Z,PT15M
3,12,10,12.5,8.6,2024-12-21T19:00:00Z,PT15M
3,11,9,12.5,8.6,2024-12-21T19:15:00Z,PT15M
3,10,8,12.5,8.6,2024-12-21T19:30:00Z,PT15M
3,10,8,12.5,8.6,2024-12-21T19:45:00Z,PT15M
3,9,7,12.4,8.6,2024-12-21T20:00:00Z,PT15M
3,8,6,12.4,8.5,2024-12-21T20:15:00Z,PT15M
3,6,4,12.4,8.5,2024-12-21T20:30:00Z,PT15M
3,5,3,12.4,8.5,2024-12-21T20:45:00Z,PT15M
3,3,1,12.4,8.5,2024-12-21T21:00:00Z,PT15M
2,2,359,12.5,8.5,2024-12-21T21:15:00Z,PT15M
2,1,358,12.6,8.6,2024-12-21T21:30:00Z,PT15M
2,359,357,12.7,8.7,2024-12-21T21:45:00Z,PT15M
2,358,355,12.8,8.8,2024-12-21T22:00:00Z,PT15M
2,357,354,12.8,8.8,2024-12-21T22:15:00Z,PT15M
2,356,354,12.8,8.7,2024-12-21T22:30:00Z,PT15M
2,356,353,12.7,8.7,2024-12-21T22:45:00Z,PT15M
2,355,352,12.7,8.6,2024-12-21T23:00:00Z,PT15M
2,355,352,12.5,8.5,2024-12-21T23:15:00Z,PT15M
2,355,353,12.3,8.4,2024-12-21T23:30:00Z,PT15M
2,356,353,12.1,8.2,2024-12-21T23:45:00Z,PT15M
2,356,353,11.9,8.1,2024-12-22,PT15M
2,356,353,11.8,8,2024-12-22T00:15:00Z,PT15M
