air_temp,cloud_opacity,ghi,period_end,period
17,29,112,2024-08-05T04:45:00Z,PT15M
18,29,140,2024-08-05T05:00:00Z,PT15M
18,30,168,2024-08-05T05:15:00Z,PT15M
18,31,196,2024-08-05T05:30:00Z,PT15M
19,32,223,2024-08-05T05:45:00Z,PT15M
19,32,251,2024-08-05T06:00:00Z,PT15M
20,32,282,2024-08-05T06:15:00Z,PT15M
20,31,315,2024-08-05T06:30:00Z,PT15M
21,30,350,2024-08-05T06:45:00Z,PT15M
22,28,384,2024-08-05T07:00:00Z,PT15M
22,27,419,2024-08-05T07:15:00Z,PT15M
23,26,453,2024-08-05T07:30:00Z,PT15M
23,25,486,2024-08-05T07:45:00Z,PT15M
24,24,517,2024-08-05T08:00:00Z,PT15M
24,23,545,2024-08-05T08:15:00Z,PT15M
25,23,571,2024-08-05T08:30:00Z,PT15M
25,22,595,2024-08-05T08:45:00Z,PT15M
26,21,619,2024-08-05T09:00:00Z,PT15M
26,21,640,2024-08-05T09:15:00Z,PT15M
26,20,658,2024-08-05T09:30:00Z,PT15M
27,20,673,2024-08-05T09:45:00Z,PT15M
27,19,685,2024-08-05T10:00:00Z,PT15M
27,19,693,2024-08-05T10:15:00Z,PT15M
27,19,698,2024-08-05T10:30:00Z,PT15M
27,18,701,2024-08-05T10:45:00Z,PT15M
28,18,702,2024-08-05T11:00:00Z,PT15M
28,17,701,2024-08-05T11:15:00Z,PT15M
28,16,700,2024-08-05T11:30:00Z,PT15M
28,15,698,2024-08-05T11:45:00Z,PT15M
28,14,692,2024-08-05T12:00:00Z,PT15M
28,14,679,2024-08-05T12:15:00Z,PT15M
28,15,657,2024-08-05T12:30:00Z,PT15M
28,15,632,2024-08-05T12:45:00Z,PT15M
28,16,606,2024-08-05T13:00:00Z,PT15M
27,17,576,2024-08-05T13:15:00Z,PT15M
27,18,541,2024-08-05T13:30:00Z,PT15M
27,19,504,2024-08-05T13:45:00Z,PT15M
26,21,467,2024-08-05T14:00:00Z,PT15M
26,22,430,2024-08-05T14:15:00Z,PT15M
26,23,393,2024-08-05T14:30:00Z,PT15M
25,24,357,2024-08-05T14:45:00Z,PT15M
25,26,321,2024-08-05T15:00:00Z,PT15M
25,26,287,2024-08-05T15:15:00Z,PT15M
24,26,255,2024-08-05T15:30:00Z,PT15M
24,26,223,2024-08-05T15:45:00Z,PT15M
24,27,192,2024-08-05T16:00:00Z,PT15M
23,27,160,2024-08-05T16:15:00Z,PT15M
23,28,128,2024-08-05T16:30:00Z,PT15M
23,30,97,2024-08-05T16:45:00Z,PT15M
22,32,68,2024-08-05T17:00:00Z,PT15M
22,32,44,2024-08-05T17:15:00Z,PT15M
22,32,24,2024-08-05T17:30:00Z,PT15M
21,32,8,2024-08-05T17:45:00Z,PT15M
21,32,0,2024-08-05T18:00:00Z,PT15M
21,31,0,2024-08-05T18:15:00Z,PT15M
20,31,0,2024-08-05T18:30:00Z,PT15M
20,31,0,2024-08-05T18:45:00Z,PT15M
20,31,0,2024-08-05T19:00:00Z,PT15M
20,31,0,2024-08-05T19:15:00Z,PT15M
20,31,0,2024-08-05T19:30:00Z,PT15M
19,31,0,2024-08-05T19:45:00Z,PT15M
19,31,0,2024-08-05T20:00:00Z,PT15M
19,32,0,2024-08-05T20:15:00Z,PT15M
19,32,0,2024-08-05T20:30:00Z,PT15M
18,32,0,2024-08-05T20:45:00Z,PT15M
18,32,0,2024-08-05T21:00:00Z,PT15M
18,32,0,2024-08-05T21:15:00Z,PT15M
18,32,0,2024-08-05T21:30:00Z,PT15M
18,31,0,2024-08-05T21:45:00Z,PT15M
18,30,0,2024-08-05T22:00:00Z,PT15M
18,30,0,2024-08-05T22:15:00Z,PT15M
18,30,0,2024-08-05T22:30:00Z,PT15M
18,30,0,2024-08-05T22:45:00Z,PT15M
17,29,0,2024-08-05T23:00:00Z,PT15M
17,29,0,2024-08-05T23:15:00Z,PT15M
17,29,0,2024-08-05T23:30:00Z,PT15M
17,28,0,2024-08-05T23:45:00Z,PT15M
17,28,0,2024-08-06,PT15M
17,28,0,2024-08-06T00:15:00Z,PT15M
17,27,0,2024-08-06T00:30:00Z,PT15M
17,26,0,2024-08-06T00:45:00Z,PT15M
17,26,0,2024-08-06T01:00:00Z,PT15M
16,25,0,2024-08-06T01:15:00Z,PT15M
16,25,0,2024-08-06T01:30:00Z,PT15M
16,24,0,2024-08-06T01:45:00Z,PT15M
16,23,0,2024-08-06T02:00:00Z,PT15M
16,23,0,2024-08-06T02:15:00Z,PT15M
16,22,0,2024-08-06T02:30:00Z,PT15M
16,22,0,2024-08-06T02:45:00Z,PT15M
16,21,0,2024-08-06T03:00:00Z,PT15M
16,20,0,2024-08-06T03:15:00Z,PT15M
17,19,7,2024-08-06T03:30:00Z,PT15M
17,18,26,2024-08-06T03:45:00Z,PT15M
18,17,51,2024-08-06T04:00:00Z,PT15M
18,15,81,2024-08-06T04:15:00Z,PT15M
19,12,118,2024-08-06T04:30:00Z,PT15M
19,8,160,2024-08-06T04:45:00Z,PT15M
20,5,205,2024-08-06T05:00:00Z,PT15M
20,3,251,2024-08-06T05:15:00Z,PT15M
21,1,300,2024-08-06T05:30:00Z,PT15M
21,0,345,2024-08-06T05:45:00Z,PT15M
22,0,389,2024-08-06T06:00:00Z,PT15M
22,0,432,2024-08-06T06:15:00Z,PT15M
23,0,474,2024-08-06T06:30:00Z,PT15M
23,0,515,2024-08-06T06:45:00Z,PT15M
24,0,555,2024-08-06T07:00:00Z,PT15M
24,0,593,2024-08-06T07:15:00Z,PT15M
25,0,629,2024-08-06T07:30:00Z,PT15M
26,0,664,2024-08-06T07:45:00Z,PT15M
26,0,696,2024-08-06T08:00:00Z,PT15M
27,0,726,2024-08-06T08:15:00Z,PT15M
27,0,753,2024-08-06T08:30:00Z,PT15M
28,0,778,2024-08-06T08:45:00Z,PT15M
28,0,798,2024-08-06T09:00:00Z,PT15M
29,0,815,2024-08-06T09:15:00Z,PT15M
29,1,830,2024-08-06T09:30:00Z,PT15M
29,1,841,2024-08-06T09:45:00Z,PT15M
29,1,851,2024-08-06T10:00:00Z,PT15M
30,0,860,2024-08-06T10:15:00Z,PT15M
30,0,867,2024-08-06T10:30:00Z,PT15M
30,0,868,2024-08-06T10:45:00Z,PT15M
30,0,864,2024-08-06T11:00:00Z,PT15M
30,0,858,2024-08-06T11:15:00Z,PT15M
30,0,849,2024-08-06T11:30:00Z,PT15M
31,0,836,2024-08-06T11:45:00Z,PT15M
31,0,820,2024-08-06T12:00:00Z,PT15M
31,0,801,2024-08-06T12:15:00Z,PT15M
31,0,780,2024-08-06T12:30:00Z,PT15M
