air_temp,ghi,cloud_opacity,period_end,period
20,0,60,2024-07-23T22:30:00Z,PT15M
20,0,74,2024-07-23T22:15:00Z,PT15M
20,0,71,2024-07-23T22:00:00Z,PT15M
20,0,67,2024-07-23T21:45:00Z,PT15M
20,0,69,2024-07-23T21:30:00Z,PT15M
20,0,82,2024-07-23T21:15:00Z,PT15M
20,0,74,2024-07-23T21:00:00Z,PT15M
20,0,59,2024-07-23T20:45:00Z,PT15M
20,0,64,2024-07-23T20:30:00Z,PT15M
20,0,66,2024-07-23T20:15:00Z,PT15M
20,0,76,2024-07-23T20:00:00Z,PT15M
21,0,63,2024-07-23T19:45:00Z,PT15M
21,0,57,2024-07-23T19:30:00Z,PT15M
21,0,58,2024-07-23T19:15:00Z,PT15M
21,0,63,2024-07-23T19:00:00Z,PT15M
21,0,52,2024-07-23T18:45:00Z,PT15M
22,0,38,2024-07-23T18:30:00Z,PT15M
22,0,32,2024-07-23T18:15:00Z,PT15M
22,7,29,2024-07-23T18:00:00Z,PT15M
23,25,21,2024-07-23T17:45:00Z,PT15M
23,51,13,2024-07-23T17:30:00Z,PT15M
24,74,19,2024-07-23T17:15:00Z,PT15M
25,96,22,2024-07-23T17:00:00Z,PT15M
26,100,39,2024-07-23T16:45:00Z,PT15M
26,139,32,2024-07-23T16:30:00Z,PT15M
27,205,17,2024-07-23T16:15:00Z,PT15M
27,247,14,2024-07-23T16:00:00Z,PT15M
28,334,0,2024-07-23T15:45:00Z,PT15M
28,378,0,2024-07-23T15:30:00Z,PT15M
28,421,0,2024-07-23T15:15:00Z,PT15M
29,464,0,2024-07-23T15:00:00Z,PT15M
29,505,0,2024-07-23T14:45:00Z,PT15M
29,546,0,2024-07-23T14:30:00Z,PT15M
29,585,0,2024-07-23T14:15:00Z,PT15M
29,623,0,2024-07-23T14:00:00Z,PT15M
29,658,0,2024-07-23T13:45:00Z,PT15M
29,692,0,2024-07-23T13:30:00Z,PT15M
29,724,0,2024-07-23T13:15:00Z,PT15M
29,753,0,2024-07-23T13:00:00Z,PT15M
29,778,0,2024-07-23T12:45:00Z,PT15M
29,802,0,2024-07-23T12:30:00Z,PT15M
29,735,10,2024-07-23T12:15:00Z,PT15M
29,788,6,2024-07-23T12:00:00Z,PT15M
29,819,4,2024-07-23T11:45:00Z,PT15M
29,717,18,2024-07-23T11:30:00Z,PT15M
28,813,8,2024-07-23T11:15:00Z,PT15M
28,886,0,2024-07-23T11:00:00Z,PT15M
28,888,0,2024-07-23T10:45:00Z,PT15M
28,888,0,2024-07-23T10:30:00Z,PT15M
28,884,0,2024-07-23T10:15:00Z,PT15M
28,878,0,2024-07-23T10:00:00Z,PT15M
27,868,0,2024-07-23T09:45:00Z,PT15M
27,855,0,2024-07-23T09:30:00Z,PT15M
27,840,0,2024-07-23T09:15:00Z,PT15M
26,821,0,2024-07-23T09:00:00Z,PT15M
26,800,0,2024-07-23T08:45:00Z,PT15M
26,776,0,2024-07-23T08:30:00Z,PT15M
