,pro ro wnd ec00 mwh/h cet min15 f 2024-09-17T00:00:00+02:00
2024-09-19 20:00:00+02:00,1393.5717860552006
2024-09-19 20:15:00+02:00,1393.5717860552006
2024-09-19 20:30:00+02:00,1393.5717860552006
2024-09-19 20:45:00+02:00,1393.5717860552006
2024-09-19 21:00:00+02:00,1546.3252673772006
2024-09-19 21:15:00+02:00,1546.3252673772006
2024-09-19 21:30:00+02:00,1546.3252673772006
2024-09-19 21:45:00+02:00,1546.3252673772006
2024-09-19 22:00:00+02:00,1585.412167108603
2024-09-19 22:15:00+02:00,1585.412167108603
2024-09-19 22:30:00+02:00,1585.412167108603
2024-09-19 22:45:00+02:00,1585.412167108603
2024-09-19 23:00:00+02:00,1570.8943544812928
2024-09-19 23:15:00+02:00,1570.8943544812928
2024-09-19 23:30:00+02:00,1570.8943544812928
2024-09-19 23:45:00+02:00,1570.8943544812928
2024-09-20 00:00:00+02:00,1503.2666834842105
2024-09-20 00:15:00+02:00,1503.2666834842105
2024-09-20 00:30:00+02:00,1503.2666834842105
2024-09-20 00:45:00+02:00,1503.2666834842105
2024-09-20 01:00:00+02:00,1439.536875140396
2024-09-20 01:15:00+02:00,1439.536875140396
2024-09-20 01:30:00+02:00,1439.536875140396
2024-09-20 01:45:00+02:00,1439.536875140396
2024-09-20 02:00:00+02:00,1411.2915533078967
2024-09-20 02:15:00+02:00,1411.2915533078967
2024-09-20 02:30:00+02:00,1411.2915533078967
2024-09-20 02:45:00+02:00,1411.2915533078967
2024-09-20 03:00:00+02:00,1484.7997198489293
2024-09-20 03:15:00+02:00,1484.7997198489293
2024-09-20 03:30:00+02:00,1484.7997198489293
2024-09-20 03:45:00+02:00,1484.7997198489293
2024-09-20 04:00:00+02:00,1615.5756043531444
2024-09-20 04:15:00+02:00,1615.5756043531444
2024-09-20 04:30:00+02:00,1615.5756043531444
2024-09-20 04:45:00+02:00,1615.5756043531444
2024-09-20 05:00:00+02:00,1751.6073738692082
2024-09-20 05:15:00+02:00,1751.6073738692082
2024-09-20 05:30:00+02:00,1751.6073738692082
2024-09-20 05:45:00+02:00,1751.6073738692082
2024-09-20 06:00:00+02:00,1819.0124442372862
2024-09-20 06:15:00+02:00,1819.0124442372862
2024-09-20 06:30:00+02:00,1819.0124442372862
2024-09-20 06:45:00+02:00,1819.0124442372862
2024-09-20 07:00:00+02:00,1831.773045579457
2024-09-20 07:15:00+02:00,1831.773045579457
2024-09-20 07:30:00+02:00,1831.773045579457
2024-09-20 07:45:00+02:00,1831.773045579457
2024-09-20 08:00:00+02:00,1640.7302372972526
2024-09-20 08:15:00+02:00,1640.7302372972526
2024-09-20 08:30:00+02:00,1640.7302372972526
2024-09-20 08:45:00+02:00,1640.7302372972526
2024-09-20 09:00:00+02:00,1430.7303267005966
2024-09-20 09:15:00+02:00,1430.7303267005966
2024-09-20 09:30:00+02:00,1430.7303267005966
2024-09-20 09:45:00+02:00,1430.7303267005966
2024-09-20 10:00:00+02:00,1243.5684626266473
2024-09-20 10:15:00+02:00,1243.5684626266473
2024-09-20 10:30:00+02:00,1243.5684626266473
2024-09-20 10:45:00+02:00,1243.5684626266473
2024-09-20 11:00:00+02:00,1252.5097994761504
2024-09-20 11:15:00+02:00,1252.5097994761504
2024-09-20 11:30:00+02:00,1252.5097994761504
2024-09-20 11:45:00+02:00,1252.5097994761504
2024-09-20 12:00:00+02:00,1260.9084088371594
2024-09-20 12:15:00+02:00,1260.9084088371594
2024-09-20 12:30:00+02:00,1260.9084088371594
2024-09-20 12:45:00+02:00,1260.9084088371594
2024-09-20 13:00:00+02:00,1217.2256483306048
2024-09-20 13:15:00+02:00,1217.2256483306048
2024-09-20 13:30:00+02:00,1217.2256483306048
2024-09-20 13:45:00+02:00,1217.2256483306048
2024-09-20 14:00:00+02:00,1108.6911559469174
2024-09-20 14:15:00+02:00,1108.6911559469174
2024-09-20 14:30:00+02:00,1108.6911559469174
2024-09-20 14:45:00+02:00,1108.6911559469174
2024-09-20 15:00:00+02:00,1001.2640768608838
2024-09-20 15:15:00+02:00,1001.2640768608838
2024-09-20 15:30:00+02:00,1001.2640768608838
2024-09-20 15:45:00+02:00,1001.2640768608838
2024-09-20 16:00:00+02:00,909.6559393239381
2024-09-20 16:15:00+02:00,909.6559393239381
2024-09-20 16:30:00+02:00,909.6559393239381
2024-09-20 16:45:00+02:00,909.6559393239381
2024-09-20 17:00:00+02:00,871.5827277271734
2024-09-20 17:15:00+02:00,871.5827277271734
2024-09-20 17:30:00+02:00,871.5827277271734
2024-09-20 17:45:00+02:00,871.5827277271734
2024-09-20 18:00:00+02:00,868.5164513863328
2024-09-20 18:15:00+02:00,868.5164513863328
2024-09-20 18:30:00+02:00,868.5164513863328
2024-09-20 18:45:00+02:00,868.5164513863328
2024-09-20 19:00:00+02:00,875.104803994762
2024-09-20 19:15:00+02:00,875.104803994762
2024-09-20 19:30:00+02:00,875.104803994762
2024-09-20 19:45:00+02:00,875.104803994762
2024-09-20 20:00:00+02:00,848.9553671888648
2024-09-20 20:15:00+02:00,848.9553671888648
2024-09-20 20:30:00+02:00,848.9553671888648
2024-09-20 20:45:00+02:00,848.9553671888648
2024-09-20 21:00:00+02:00,778.1996861569204
2024-09-20 21:15:00+02:00,778.1996861569204
2024-09-20 21:30:00+02:00,778.1996861569204
2024-09-20 21:45:00+02:00,778.1996861569204
2024-09-20 22:00:00+02:00,688.8030570924341
2024-09-20 22:15:00+02:00,688.8030570924341
2024-09-20 22:30:00+02:00,688.8030570924341
2024-09-20 22:45:00+02:00,688.8030570924341
2024-09-20 23:00:00+02:00,652.2213780007606
2024-09-20 23:15:00+02:00,652.2213780007606
