,pro ro spv ec00 mwh/h cet min15 f 2024-09-17T00:00:00+02:00
2024-09-17 13:45:00+02:00,928.6958201832093
2024-09-17 14:00:00+02:00,779.0211724918937
2024-09-17 14:15:00+02:00,779.0211724918937
2024-09-17 14:30:00+02:00,779.0211724918937
2024-09-17 14:45:00+02:00,779.0211724918937
2024-09-17 15:00:00+02:00,572.9063981746134
2024-09-17 15:15:00+02:00,572.9063981746134
2024-09-17 15:30:00+02:00,572.9063981746134
2024-09-17 15:45:00+02:00,572.9063981746134
2024-09-17 16:00:00+02:00,356.3761776494672
2024-09-17 16:15:00+02:00,356.3761776494672
2024-09-17 16:30:00+02:00,356.3761776494672
2024-09-17 16:45:00+02:00,356.3761776494672
2024-09-17 17:00:00+02:00,140.96919034322724
2024-09-17 17:15:00+02:00,140.96919034322724
2024-09-17 17:30:00+02:00,140.96919034322724
2024-09-17 17:45:00+02:00,140.96919034322724
2024-09-17 18:00:00+02:00,10.44452777782882
2024-09-17 18:15:00+02:00,10.44452777782882
2024-09-17 18:30:00+02:00,10.44452777782882
2024-09-17 18:45:00+02:00,10.44452777782882
2024-09-17 19:00:00+02:00,0.0
2024-09-17 19:15:00+02:00,0.0
2024-09-17 19:30:00+02:00,0.0
2024-09-17 19:45:00+02:00,0.0
2024-09-17 20:00:00+02:00,0.0
2024-09-17 20:15:00+02:00,0.0
2024-09-17 20:30:00+02:00,0.0
2024-09-17 20:45:00+02:00,0.0
2024-09-17 21:00:00+02:00,0.0
2024-09-17 21:15:00+02:00,0.0
2024-09-17 21:30:00+02:00,0.0
2024-09-17 21:45:00+02:00,0.0
2024-09-17 22:00:00+02:00,0.0
2024-09-17 22:15:00+02:00,0.0
2024-09-17 22:30:00+02:00,0.0
2024-09-17 22:45:00+02:00,0.0
2024-09-17 23:00:00+02:00,0.0
2024-09-17 23:15:00+02:00,0.0
2024-09-17 23:30:00+02:00,0.0
2024-09-17 23:45:00+02:00,0.0
2024-09-18 00:00:00+02:00,0.0
2024-09-18 00:15:00+02:00,0.0
2024-09-18 00:30:00+02:00,0.0
2024-09-18 00:45:00+02:00,0.0
2024-09-18 01:00:00+02:00,0.0
2024-09-18 01:15:00+02:00,0.0
2024-09-18 01:30:00+02:00,0.0
2024-09-18 01:45:00+02:00,0.0
2024-09-18 02:00:00+02:00,0.0
2024-09-18 02:15:00+02:00,0.0
2024-09-18 02:30:00+02:00,0.0
2024-09-18 02:45:00+02:00,0.0
2024-09-18 03:00:00+02:00,0.0
2024-09-18 03:15:00+02:00,0.0
2024-09-18 03:30:00+02:00,0.0
2024-09-18 03:45:00+02:00,0.0
2024-09-18 04:00:00+02:00,0.0
2024-09-18 04:15:00+02:00,0.0
2024-09-18 04:30:00+02:00,0.0
2024-09-18 04:45:00+02:00,0.0
2024-09-18 05:00:00+02:00,0.0
2024-09-18 05:15:00+02:00,0.0
2024-09-18 05:30:00+02:00,0.0
2024-09-18 05:45:00+02:00,0.0
2024-09-18 06:00:00+02:00,34.97070766293749
2024-09-18 06:15:00+02:00,34.97070766293749
2024-09-18 06:30:00+02:00,34.97070766293749
2024-09-18 06:45:00+02:00,34.97070766293749
2024-09-18 07:00:00+02:00,207.45622261686407
2024-09-18 07:15:00+02:00,207.45622261686407
2024-09-18 07:30:00+02:00,207.45622261686407
2024-09-18 07:45:00+02:00,207.45622261686407
2024-09-18 08:00:00+02:00,413.9239024430599
2024-09-18 08:15:00+02:00,413.9239024430599
2024-09-18 08:30:00+02:00,413.9239024430599
2024-09-18 08:45:00+02:00,413.9239024430599
2024-09-18 09:00:00+02:00,568.6976919423391
2024-09-18 09:15:00+02:00,568.6976919423391
2024-09-18 09:30:00+02:00,568.6976919423391
2024-09-18 09:45:00+02:00,568.6976919423391
2024-09-18 10:00:00+02:00,839.2112718930913
2024-09-18 10:15:00+02:00,839.2112718930913
2024-09-18 10:30:00+02:00,839.2112718930913
2024-09-18 10:45:00+02:00,839.2112718930913
2024-09-18 11:00:00+02:00,1010.3762107113743
2024-09-18 11:15:00+02:00,1010.3762107113743
2024-09-18 11:30:00+02:00,1010.3762107113743
2024-09-18 11:45:00+02:00,1010.3762107113743
2024-09-18 12:00:00+02:00,1039.7895552787356
2024-09-18 12:15:00+02:00,1039.7895552787356
2024-09-18 12:30:00+02:00,1039.7895552787356
2024-09-18 12:45:00+02:00,1039.7895552787356
2024-09-18 13:00:00+02:00,982.12340273014
2024-09-18 13:15:00+02:00,982.12340273014
2024-09-18 13:30:00+02:00,982.12340273014
2024-09-18 13:45:00+02:00,982.12340273014
2024-09-18 14:00:00+02:00,734.7314099533467
2024-09-18 14:15:00+02:00,734.7314099533467
2024-09-18 14:30:00+02:00,734.7314099533467
2024-09-18 14:45:00+02:00,734.7314099533467
2024-09-18 15:00:00+02:00,561.8887056937169
2024-09-18 15:15:00+02:00,561.8887056937169
2024-09-18 15:30:00+02:00,561.8887056937169
2024-09-18 15:45:00+02:00,561.8887056937169
2024-09-18 16:00:00+02:00,338.47219945352816
2024-09-18 16:15:00+02:00,338.47219945352816
2024-09-18 16:30:00+02:00,338.47219945352816
2024-09-18 16:45:00+02:00,338.47219945352816
2024-09-18 17:00:00+02:00,131.61924282873503
2024-09-18 17:15:00+02:00,131.61924282873503
2024-09-18 17:30:00+02:00,131.61924282873503
2024-09-18 17:45:00+02:00,131.61924282873503
2024-09-18 18:00:00+02:00,9.811174815446746
2024-09-18 18:15:00+02:00,9.811174815446746
2024-09-18 18:30:00+02:00,9.811174815446746
2024-09-18 18:45:00+02:00,9.811174815446746
2024-09-18 19:00:00+02:00,0.0
2024-09-18 19:15:00+02:00,0.0
2024-09-18 19:30:00+02:00,0.0
2024-09-18 19:45:00+02:00,0.0
2024-09-18 20:00:00+02:00,0.0
2024-09-18 20:15:00+02:00,0.0
2024-09-18 20:30:00+02:00,0.0
2024-09-18 20:45:00+02:00,0.0
2024-09-18 21:00:00+02:00,0.0
2024-09-18 21:15:00+02:00,0.0
2024-09-18 21:30:00+02:00,0.0
2024-09-18 21:45:00+02:00,0.0
2024-09-18 22:00:00+02:00,0.0
2024-09-18 22:15:00+02:00,0.0
2024-09-18 22:30:00+02:00,0.0
2024-09-18 22:45:00+02:00,0.0
2024-09-18 23:00:00+02:00,0.0
2024-09-18 23:15:00+02:00,0.0
2024-09-18 23:30:00+02:00,0.0
2024-09-18 23:45:00+02:00,0.0
2024-09-19 00:00:00+02:00,0.0
2024-09-19 00:15:00+02:00,0.0
2024-09-19 00:30:00+02:00,0.0
2024-09-19 00:45:00+02:00,0.0
2024-09-19 01:00:00+02:00,0.0
2024-09-19 01:15:00+02:00,0.0
2024-09-19 01:30:00+02:00,0.0
2024-09-19 01:45:00+02:00,0.0
2024-09-19 02:00:00+02:00,0.0
2024-09-19 02:15:00+02:00,0.0
2024-09-19 02:30:00+02:00,0.0
2024-09-19 02:45:00+02:00,0.0
2024-09-19 03:00:00+02:00,0.0
2024-09-19 03:15:00+02:00,0.0
2024-09-19 03:30:00+02:00,0.0
2024-09-19 03:45:00+02:00,0.0
2024-09-19 04:00:00+02:00,0.0
2024-09-19 04:15:00+02:00,0.0
2024-09-19 04:30:00+02:00,0.0
2024-09-19 04:45:00+02:00,0.0
2024-09-19 05:00:00+02:00,0.0
2024-09-19 05:15:00+02:00,0.0
2024-09-19 05:30:00+02:00,0.0
2024-09-19 05:45:00+02:00,0.0
2024-09-19 06:00:00+02:00,50.217749756292214
2024-09-19 06:15:00+02:00,50.217749756292214
2024-09-19 06:30:00+02:00,50.217749756292214
2024-09-19 06:45:00+02:00,50.217749756292214
2024-09-19 07:00:00+02:00,297.9131408201165
2024-09-19 07:15:00+02:00,297.9131408201165
2024-09-19 07:30:00+02:00,297.9131408201165
2024-09-19 07:45:00+02:00,297.9131408201165
2024-09-19 08:00:00+02:00,598.2004564278235
2024-09-19 08:15:00+02:00,598.2004564278235
2024-09-19 08:30:00+02:00,598.2004564278235
2024-09-19 08:45:00+02:00,598.2004564278235
2024-09-19 09:00:00+02:00,805.7424155004768
2024-09-19 09:15:00+02:00,805.7424155004768
2024-09-19 09:30:00+02:00,805.7424155004768
2024-09-19 09:45:00+02:00,805.7424155004768
2024-09-19 10:00:00+02:00,929.5807044744629
2024-09-19 10:15:00+02:00,929.5807044744629
2024-09-19 10:30:00+02:00,929.5807044744629
2024-09-19 10:45:00+02:00,929.5807044744629
2024-09-19 11:00:00+02:00,802.4304942829872
2024-09-19 11:15:00+02:00,802.4304942829872
2024-09-19 11:30:00+02:00,802.4304942829872
2024-09-19 11:45:00+02:00,802.4304942829872
2024-09-19 12:00:00+02:00,846.7500908257183
2024-09-19 12:15:00+02:00,846.7500908257183
2024-09-19 12:30:00+02:00,846.7500908257183
2024-09-19 12:45:00+02:00,846.7500908257183
2024-09-19 13:00:00+02:00,772.2407570734234
2024-09-19 13:15:00+02:00,772.2407570734234
2024-09-19 13:30:00+02:00,772.2407570734234
2024-09-19 13:45:00+02:00,772.2407570734234
2024-09-19 14:00:00+02:00,600.4368095097875
2024-09-19 14:15:00+02:00,600.4368095097875
2024-09-19 14:30:00+02:00,600.4368095097875
2024-09-19 14:45:00+02:00,600.4368095097875
2024-09-19 15:00:00+02:00,512.3970088902407
2024-09-19 15:15:00+02:00,512.3970088902407
2024-09-19 15:30:00+02:00,512.3970088902407
2024-09-19 15:45:00+02:00,512.3970088902407
2024-09-19 16:00:00+02:00,340.3412570596516
2024-09-19 16:15:00+02:00,340.3412570596516
2024-09-19 16:30:00+02:00,340.3412570596516
2024-09-19 16:45:00+02:00,340.3412570596516
2024-09-19 17:00:00+02:00,137.2076861886521
2024-09-19 17:15:00+02:00,137.2076861886521
2024-09-19 17:30:00+02:00,137.2076861886521
2024-09-19 17:45:00+02:00,137.2076861886521
2024-09-19 18:00:00+02:00,7.908651390469536
2024-09-19 18:15:00+02:00,7.908651390469536
2024-09-19 18:30:00+02:00,7.908651390469536
2024-09-19 18:45:00+02:00,7.908651390469536
2024-09-19 19:00:00+02:00,0.0
2024-09-19 19:15:00+02:00,0.0
2024-09-19 19:30:00+02:00,0.0
2024-09-19 19:45:00+02:00,0.0
2024-09-19 20:00:00+02:00,0.0
2024-09-19 20:15:00+02:00,0.0
2024-09-19 20:30:00+02:00,0.0
2024-09-19 20:45:00+02:00,0.0
2024-09-19 21:00:00+02:00,0.0
2024-09-19 21:15:00+02:00,0.0
2024-09-19 21:30:00+02:00,0.0
2024-09-19 21:45:00+02:00,0.0
2024-09-19 22:00:00+02:00,0.0
2024-09-19 22:15:00+02:00,0.0
2024-09-19 22:30:00+02:00,0.0
2024-09-19 22:45:00+02:00,0.0
2024-09-19 23:00:00+02:00,0.0
2024-09-19 23:15:00+02:00,0.0
2024-09-19 23:30:00+02:00,0.0
2024-09-19 23:45:00+02:00,0.0
2024-09-20 00:00:00+02:00,0.0
2024-09-20 00:15:00+02:00,0.0
2024-09-20 00:30:00+02:00,0.0
2024-09-20 00:45:00+02:00,0.0
2024-09-20 01:00:00+02:00,0.0
2024-09-20 01:15:00+02:00,0.0
2024-09-20 01:30:00+02:00,0.0
2024-09-20 01:45:00+02:00,0.0
2024-09-20 02:00:00+02:00,0.0
2024-09-20 02:15:00+02:00,0.0
2024-09-20 02:30:00+02:00,0.0
2024-09-20 02:45:00+02:00,0.0
2024-09-20 03:00:00+02:00,0.0
2024-09-20 03:15:00+02:00,0.0
2024-09-20 03:30:00+02:00,0.0
2024-09-20 03:45:00+02:00,0.0
2024-09-20 04:00:00+02:00,0.0
2024-09-20 04:15:00+02:00,0.0
2024-09-20 04:30:00+02:00,0.0
2024-09-20 04:45:00+02:00,0.0
2024-09-20 05:00:00+02:00,0.0
2024-09-20 05:15:00+02:00,0.0
2024-09-20 05:30:00+02:00,0.0
2024-09-20 05:45:00+02:00,0.0
2024-09-20 06:00:00+02:00,45.81031735710294
2024-09-20 06:15:00+02:00,45.81031735710294
2024-09-20 06:30:00+02:00,45.81031735710294
2024-09-20 06:45:00+02:00,45.81031735710294
2024-09-20 07:00:00+02:00,285.1350412613788
2024-09-20 07:15:00+02:00,285.1350412613788
2024-09-20 07:30:00+02:00,285.1350412613788
2024-09-20 07:45:00+02:00,285.1350412613788
2024-09-20 08:00:00+02:00,573.9488445156629
2024-09-20 08:15:00+02:00,573.9488445156629
2024-09-20 08:30:00+02:00,573.9488445156629
2024-09-20 08:45:00+02:00,573.9488445156629
2024-09-20 09:00:00+02:00,811.7314969665792
2024-09-20 09:15:00+02:00,811.7314969665792
2024-09-20 09:30:00+02:00,811.7314969665792
2024-09-20 09:45:00+02:00,811.7314969665792
2024-09-20 10:00:00+02:00,1000.9789771280269
2024-09-20 10:15:00+02:00,1000.9789771280269
2024-09-20 10:30:00+02:00,1000.9789771280269
2024-09-20 10:45:00+02:00,1000.9789771280269
2024-09-20 11:00:00+02:00,1077.1711177082166
2024-09-20 11:15:00+02:00,1077.1711177082166
2024-09-20 11:30:00+02:00,1077.1711177082166
2024-09-20 11:45:00+02:00,1077.1711177082166
2024-09-20 12:00:00+02:00,1036.5085769684754
2024-09-20 12:15:00+02:00,1036.5085769684754
2024-09-20 12:30:00+02:00,1036.5085769684754
2024-09-20 12:45:00+02:00,1036.5085769684754
2024-09-20 13:00:00+02:00,956.2190041963695
2024-09-20 13:15:00+02:00,956.2190041963695
2024-09-20 13:30:00+02:00,956.2190041963695
2024-09-20 13:45:00+02:00,956.2190041963695
2024-09-20 14:00:00+02:00,922.5020158513419
2024-09-20 14:15:00+02:00,922.5020158513419
2024-09-20 14:30:00+02:00,922.5020158513419
2024-09-20 14:45:00+02:00,922.5020158513419
2024-09-20 15:00:00+02:00,676.7411320165878
2024-09-20 15:15:00+02:00,676.7411320165878
2024-09-20 15:30:00+02:00,676.7411320165878
2024-09-20 15:45:00+02:00,676.7411320165878
2024-09-20 16:00:00+02:00,412.0901807112169
2024-09-20 16:15:00+02:00,412.0901807112169
2024-09-20 16:30:00+02:00,412.0901807112169
2024-09-20 16:45:00+02:00,412.0901807112169
2024-09-20 17:00:00+02:00,142.64686656881386
2024-09-20 17:15:00+02:00,142.64686656881386
2024-09-20 17:30:00+02:00,142.64686656881386
2024-09-20 17:45:00+02:00,142.64686656881386
2024-09-20 18:00:00+02:00,6.909931217462762
2024-09-20 18:15:00+02:00,6.909931217462762
2024-09-20 18:30:00+02:00,6.909931217462762
2024-09-20 18:45:00+02:00,6.909931217462762
2024-09-20 19:00:00+02:00,0.0
2024-09-20 19:15:00+02:00,0.0
2024-09-20 19:30:00+02:00,0.0
2024-09-20 19:45:00+02:00,0.0
2024-09-20 20:00:00+02:00,0.0
2024-09-20 20:15:00+02:00,0.0
2024-09-20 20:30:00+02:00,0.0
2024-09-20 20:45:00+02:00,0.0
2024-09-20 21:00:00+02:00,0.0
2024-09-20 21:15:00+02:00,0.0
2024-09-20 21:30:00+02:00,0.0
2024-09-20 21:45:00+02:00,0.0
2024-09-20 22:00:00+02:00,0.0
2024-09-20 22:15:00+02:00,0.0
2024-09-20 22:30:00+02:00,0.0
2024-09-20 22:45:00+02:00,0.0
2024-09-20 23:00:00+02:00,0.0
2024-09-20 23:15:00+02:00,0.0
2024-09-20 23:30:00+02:00,0.0
2024-09-20 23:45:00+02:00,0.0
2024-09-21 00:00:00+02:00,0.0
2024-09-21 00:15:00+02:00,0.0
2024-09-21 00:30:00+02:00,0.0
2024-09-21 00:45:00+02:00,0.0
2024-09-21 01:00:00+02:00,0.0
2024-09-21 01:15:00+02:00,0.0
2024-09-21 01:30:00+02:00,0.0
2024-09-21 01:45:00+02:00,0.0
2024-09-21 02:00:00+02:00,0.0
2024-09-21 02:15:00+02:00,0.0
2024-09-21 02:30:00+02:00,0.0
2024-09-21 02:45:00+02:00,0.0
2024-09-21 03:00:00+02:00,0.0
2024-09-21 03:15:00+02:00,0.0
2024-09-21 03:30:00+02:00,0.0
2024-09-21 03:45:00+02:00,0.0
2024-09-21 04:00:00+02:00,0.0
2024-09-21 04:15:00+02:00,0.0
2024-09-21 04:30:00+02:00,0.0
2024-09-21 04:45:00+02:00,0.0
2024-09-21 05:00:00+02:00,0.0
2024-09-21 05:15:00+02:00,0.0
2024-09-21 05:30:00+02:00,0.0
2024-09-21 05:45:00+02:00,0.0
2024-09-21 06:00:00+02:00,22.697887363349974
2024-09-21 06:15:00+02:00,22.697887363349974
2024-09-21 06:30:00+02:00,22.697887363349974
2024-09-21 06:45:00+02:00,22.697887363349974
2024-09-21 07:00:00+02:00,263.1275543053744
2024-09-21 07:15:00+02:00,263.1275543053744
2024-09-21 07:30:00+02:00,263.1275543053744
2024-09-21 07:45:00+02:00,263.1275543053744
2024-09-21 08:00:00+02:00,525.1246586123165
2024-09-21 08:15:00+02:00,525.1246586123165
2024-09-21 08:30:00+02:00,525.1246586123165
2024-09-21 08:45:00+02:00,525.1246586123165
2024-09-21 09:00:00+02:00,748.5205883756103
2024-09-21 09:15:00+02:00,748.5205883756103
2024-09-21 09:30:00+02:00,748.5205883756103
2024-09-21 09:45:00+02:00,748.5205883756103
2024-09-21 10:00:00+02:00,930.8452477812074
2024-09-21 10:15:00+02:00,930.8452477812074
2024-09-21 10:30:00+02:00,930.8452477812074
2024-09-21 10:45:00+02:00,930.8452477812074
2024-09-21 11:00:00+02:00,1012.068998333468
2024-09-21 11:15:00+02:00,1012.068998333468
2024-09-21 11:30:00+02:00,1012.068998333468
2024-09-21 11:45:00+02:00,1012.068998333468
2024-09-21 12:00:00+02:00,1036.5724827831655
2024-09-21 12:15:00+02:00,1036.5724827831655
2024-09-21 12:30:00+02:00,1036.5724827831655
2024-09-21 12:45:00+02:00,1036.5724827831655
2024-09-21 13:00:00+02:00,962.2523664173655
2024-09-21 13:15:00+02:00,962.2523664173655
2024-09-21 13:30:00+02:00,962.2523664173655
2024-09-21 13:45:00+02:00,962.2523664173655
2024-09-21 14:00:00+02:00,797.4229594271866
2024-09-21 14:15:00+02:00,797.4229594271866
2024-09-21 14:30:00+02:00,797.4229594271866
2024-09-21 14:45:00+02:00,797.4229594271866
2024-09-21 15:00:00+02:00,621.8470369723121
2024-09-21 15:15:00+02:00,621.8470369723121
2024-09-21 15:30:00+02:00,621.8470369723121
2024-09-21 15:45:00+02:00,621.8470369723121
2024-09-21 16:00:00+02:00,366.2367785229174
2024-09-21 16:15:00+02:00,366.2367785229174
2024-09-21 16:30:00+02:00,366.2367785229174
2024-09-21 16:45:00+02:00,366.2367785229174
2024-09-21 17:00:00+02:00,132.99921598095335
2024-09-21 17:15:00+02:00,132.99921598095335
2024-09-21 17:30:00+02:00,132.99921598095335
2024-09-21 17:45:00+02:00,132.99921598095335
2024-09-21 18:00:00+02:00,11.845025857734395
2024-09-21 18:15:00+02:00,11.845025857734395
2024-09-21 18:30:00+02:00,11.845025857734395
2024-09-21 18:45:00+02:00,11.845025857734395
2024-09-21 19:00:00+02:00,0.0
2024-09-21 19:15:00+02:00,0.0
2024-09-21 19:30:00+02:00,0.0
2024-09-21 19:45:00+02:00,0.0
2024-09-21 20:00:00+02:00,0.0
2024-09-21 20:15:00+02:00,0.0
2024-09-21 20:30:00+02:00,0.0
2024-09-21 20:45:00+02:00,0.0
2024-09-21 21:00:00+02:00,0.0
2024-09-21 21:15:00+02:00,0.0
2024-09-21 21:30:00+02:00,0.0
2024-09-21 21:45:00+02:00,0.0
2024-09-21 22:00:00+02:00,0.0
2024-09-21 22:15:00+02:00,0.0
2024-09-21 22:30:00+02:00,0.0
2024-09-21 22:45:00+02:00,0.0
2024-09-21 23:00:00+02:00,0.0
2024-09-21 23:15:00+02:00,0.0
2024-09-21 23:30:00+02:00,0.0
2024-09-21 23:45:00+02:00,0.0
2024-09-22 00:00:00+02:00,0.0
2024-09-22 00:15:00+02:00,0.0
2024-09-22 00:30:00+02:00,0.0
2024-09-22 00:45:00+02:00,0.0
2024-09-22 01:00:00+02:00,0.0
2024-09-22 01:15:00+02:00,0.0
2024-09-22 01:30:00+02:00,0.0
2024-09-22 01:45:00+02:00,0.0
2024-09-22 02:00:00+02:00,0.0
2024-09-22 02:15:00+02:00,0.0
2024-09-22 02:30:00+02:00,0.0
2024-09-22 02:45:00+02:00,0.0
2024-09-22 03:00:00+02:00,0.0
2024-09-22 03:15:00+02:00,0.0
2024-09-22 03:30:00+02:00,0.0
2024-09-22 03:45:00+02:00,0.0
2024-09-22 04:00:00+02:00,0.0
2024-09-22 04:15:00+02:00,0.0
2024-09-22 04:30:00+02:00,0.0
2024-09-22 04:45:00+02:00,0.0
2024-09-22 05:00:00+02:00,0.0
2024-09-22 05:15:00+02:00,0.0
2024-09-22 05:30:00+02:00,0.0
2024-09-22 05:45:00+02:00,0.0
2024-09-22 06:00:00+02:00,20.874938498215066
2024-09-22 06:15:00+02:00,20.874938498215066
2024-09-22 06:30:00+02:00,20.874938498215066
2024-09-22 06:45:00+02:00,20.874938498215066
2024-09-22 07:00:00+02:00,268.72665462074207
2024-09-22 07:15:00+02:00,268.72665462074207
2024-09-22 07:30:00+02:00,268.72665462074207
2024-09-22 07:45:00+02:00,268.72665462074207
2024-09-22 08:00:00+02:00,543.1377894629343
2024-09-22 08:15:00+02:00,543.1377894629343
2024-09-22 08:30:00+02:00,543.1377894629343
2024-09-22 08:45:00+02:00,543.1377894629343
2024-09-22 09:00:00+02:00,773.3634337688482
2024-09-22 09:15:00+02:00,773.3634337688482
2024-09-22 09:30:00+02:00,773.3634337688482
2024-09-22 09:45:00+02:00,773.3634337688482
2024-09-22 10:00:00+02:00,959.198931959472
2024-09-22 10:15:00+02:00,959.198931959472
2024-09-22 10:30:00+02:00,959.198931959472
2024-09-22 10:45:00+02:00,959.198931959472
2024-09-22 11:00:00+02:00,1042.6417499148163
2024-09-22 11:15:00+02:00,1042.6417499148163
2024-09-22 11:30:00+02:00,1042.6417499148163
2024-09-22 11:45:00+02:00,1042.6417499148163
2024-09-22 12:00:00+02:00,1063.0087721212767
2024-09-22 12:15:00+02:00,1063.0087721212767
2024-09-22 12:30:00+02:00,1063.0087721212767
2024-09-22 12:45:00+02:00,1063.0087721212767
2024-09-22 13:00:00+02:00,994.3195646546353
2024-09-22 13:15:00+02:00,994.3195646546353
2024-09-22 13:30:00+02:00,994.3195646546353
2024-09-22 13:45:00+02:00,994.3195646546353
2024-09-22 14:00:00+02:00,818.2137011817593
2024-09-22 14:15:00+02:00,818.2137011817593
2024-09-22 14:30:00+02:00,818.2137011817593
2024-09-22 14:45:00+02:00,818.2137011817593
2024-09-22 15:00:00+02:00,637.3304947318521
2024-09-22 15:15:00+02:00,637.3304947318521
2024-09-22 15:30:00+02:00,637.3304947318521
2024-09-22 15:45:00+02:00,637.3304947318521
2024-09-22 16:00:00+02:00,365.9400702634711
2024-09-22 16:15:00+02:00,365.9400702634711
2024-09-22 16:30:00+02:00,365.9400702634711
2024-09-22 16:45:00+02:00,365.9400702634711
2024-09-22 17:00:00+02:00,123.74961746871891
2024-09-22 17:15:00+02:00,123.74961746871891
2024-09-22 17:30:00+02:00,123.74961746871891
2024-09-22 17:45:00+02:00,123.74961746871891
2024-09-22 18:00:00+02:00,10.110639322063626
2024-09-22 18:15:00+02:00,10.110639322063626
2024-09-22 18:30:00+02:00,10.110639322063626
2024-09-22 18:45:00+02:00,10.110639322063626
2024-09-22 19:00:00+02:00,0.0
2024-09-22 19:15:00+02:00,0.0
2024-09-22 19:30:00+02:00,0.0
2024-09-22 19:45:00+02:00,0.0
2024-09-22 20:00:00+02:00,0.0
2024-09-22 20:15:00+02:00,0.0
2024-09-22 20:30:00+02:00,0.0
2024-09-22 20:45:00+02:00,0.0
2024-09-22 21:00:00+02:00,0.0
2024-09-22 21:15:00+02:00,0.0
2024-09-22 21:30:00+02:00,0.0
2024-09-22 21:45:00+02:00,0.0
2024-09-22 22:00:00+02:00,0.0
2024-09-22 22:15:00+02:00,0.0
2024-09-22 22:30:00+02:00,0.0
2024-09-22 22:45:00+02:00,0.0
2024-09-22 23:00:00+02:00,0.0
2024-09-22 23:15:00+02:00,0.0
2024-09-22 23:30:00+02:00,0.0
2024-09-22 23:45:00+02:00,0.0
2024-09-23 00:00:00+02:00,0.0
2024-09-23 00:15:00+02:00,0.0
2024-09-23 00:30:00+02:00,0.0
2024-09-23 00:45:00+02:00,0.0
2024-09-23 01:00:00+02:00,0.0
2024-09-23 01:15:00+02:00,0.0
2024-09-23 01:30:00+02:00,0.0
2024-09-23 01:45:00+02:00,0.0
2024-09-23 02:00:00+02:00,0.0
2024-09-23 02:15:00+02:00,0.0
2024-09-23 02:30:00+02:00,0.0
2024-09-23 02:45:00+02:00,0.0
2024-09-23 03:00:00+02:00,0.0
2024-09-23 03:15:00+02:00,0.0
2024-09-23 03:30:00+02:00,0.0
2024-09-23 03:45:00+02:00,0.0
2024-09-23 04:00:00+02:00,0.0
2024-09-23 04:15:00+02:00,0.0
2024-09-23 04:30:00+02:00,0.0
2024-09-23 04:45:00+02:00,0.0
2024-09-23 05:00:00+02:00,0.0
2024-09-23 05:15:00+02:00,0.0
2024-09-23 05:30:00+02:00,0.0
2024-09-23 05:45:00+02:00,0.0
2024-09-23 06:00:00+02:00,33.623438535987844
