air_temp,cloud_opacity,ghi,period_end,period
17,17,0,2024-08-06T01:15:00Z,PT15M
17,17,0,2024-08-06T01:30:00Z,PT15M
16,17,0,2024-08-06T01:45:00Z,PT15M
16,17,0,2024-08-06T02:00:00Z,PT15M
16,16,0,2024-08-06T02:15:00Z,PT15M
16,16,0,2024-08-06T02:30:00Z,PT15M
16,16,0,2024-08-06T02:45:00Z,PT15M
16,16,0,2024-08-06T03:00:00Z,PT15M
16,15,0,2024-08-06T03:15:00Z,PT15M
17,15,7,2024-08-06T03:30:00Z,PT15M
17,15,27,2024-08-06T03:45:00Z,PT15M
18,15,51,2024-08-06T04:00:00Z,PT15M
18,14,82,2024-08-06T04:15:00Z,PT15M
19,10,119,2024-08-06T04:30:00Z,PT15M
20,6,162,2024-08-06T04:45:00Z,PT15M
20,3,208,2024-08-06T05:00:00Z,PT15M
21,2,252,2024-08-06T05:15:00Z,PT15M
21,1,297,2024-08-06T05:30:00Z,PT15M
22,0,343,2024-08-06T05:45:00Z,PT15M
22,0,386,2024-08-06T06:00:00Z,PT15M
23,0,429,2024-08-06T06:15:00Z,PT15M
23,0,470,2024-08-06T06:30:00Z,PT15M
24,0,511,2024-08-06T06:45:00Z,PT15M
24,0,551,2024-08-06T07:00:00Z,PT15M
25,0,589,2024-08-06T07:15:00Z,PT15M
25,0,626,2024-08-06T07:30:00Z,PT15M
26,0,660,2024-08-06T07:45:00Z,PT15M
26,0,693,2024-08-06T08:00:00Z,PT15M
27,0,722,2024-08-06T08:15:00Z,PT15M
