air_temp,ghi,cloud_opacity,period_end,period
14,0,28,2024-09-17T22:15:00Z,PT15M
13,0,21,2024-09-17T22:00:00Z,PT15M
13,0,28,2024-09-17T21:45:00Z,PT15M
13,0,35,2024-09-17T21:30:00Z,PT15M
13,0,32,2024-09-17T21:15:00Z,PT15M
13,0,29,2024-09-17T21:00:00Z,PT15M
13,0,29,2024-09-17T20:45:00Z,PT15M
13,0,25,2024-09-17T20:30:00Z,PT15M
13,0,36,2024-09-17T20:15:00Z,PT15M
13,0,58,2024-09-17T20:00:00Z,PT15M
13,0,66,2024-09-17T19:45:00Z,PT15M
14,0,70,2024-09-17T19:30:00Z,PT15M
14,0,73,2024-09-17T19:15:00Z,PT15M
14,0,71,2024-09-17T19:00:00Z,PT15M
14,0,67,2024-09-17T18:45:00Z,PT15M
14,0,70,2024-09-17T18:30:00Z,PT15M
14,0,70,2024-09-17T18:15:00Z,PT15M
14,0,64,2024-09-17T18:00:00Z,PT15M
14,0,51,2024-09-17T17:45:00Z,PT15M
14,0,53,2024-09-17T17:30:00Z,PT15M
14,0,58,2024-09-17T17:15:00Z,PT15M
14,0,57,2024-09-17T17:00:00Z,PT15M
14,0,55,2024-09-17T16:45:00Z,PT15M
14,3,45,2024-09-17T16:30:00Z,PT15M
14,13,46,2024-09-17T16:15:00Z,PT15M
14,18,64,2024-09-17T16:00:00Z,PT15M
15,30,63,2024-09-17T15:45:00Z,PT15M
15,47,59,2024-09-17T15:30:00Z,PT15M
15,63,59,2024-09-17T15:15:00Z,PT15M
15,74,62,2024-09-17T15:00:00Z,PT15M
15,83,64,2024-09-17T14:45:00Z,PT15M
15,79,71,2024-09-17T14:30:00Z,PT15M
15,82,74,2024-09-17T14:15:00Z,PT15M
16,130,64,2024-09-17T14:00:00Z,PT15M
17,140,64,2024-09-17T13:45:00Z,PT15M
17,140,67,2024-09-17T13:30:00Z,PT15M
18,143,69,2024-09-17T13:15:00Z,PT15M
18,204,59,2024-09-17T13:00:00Z,PT15M
18,128,76,2024-09-17T12:45:00Z,PT15M
18,124,78,2024-09-17T12:30:00Z,PT15M
17,138,76,2024-09-17T12:15:00Z,PT15M
17,146,76,2024-09-17T12:00:00Z,PT15M
16,211,66,2024-09-17T11:45:00Z,PT15M
16,179,72,2024-09-17T11:30:00Z,PT15M
16,163,76,2024-09-17T11:15:00Z,PT15M
15,196,71,2024-09-17T11:00:00Z,PT15M
