air_temp,cloud_opacity,ghi,period_end,period
23,0,118,2024-07-31T17:00:00Z,PT15M
23,0,81,2024-07-31T17:15:00Z,PT15M
22,0,48,2024-07-31T17:30:00Z,PT15M
21,0,21,2024-07-31T17:45:00Z,PT15M
21,0,3,2024-07-31T18:00:00Z,PT15M
20,0,0,2024-07-31T18:15:00Z,PT15M
20,0,0,2024-07-31T18:30:00Z,PT15M
20,0,0,2024-07-31T18:45:00Z,PT15M
19,0,0,2024-07-31T19:00:00Z,PT15M
19,0,0,2024-07-31T19:15:00Z,PT15M
18,0,0,2024-07-31T19:30:00Z,PT15M
18,0,0,2024-07-31T19:45:00Z,PT15M
18,0,0,2024-07-31T20:00:00Z,PT15M
17,0,0,2024-07-31T20:15:00Z,PT15M
17,0,0,2024-07-31T20:30:00Z,PT15M
17,0,0,2024-07-31T20:45:00Z,PT15M
16,0,0,2024-07-31T21:00:00Z,PT15M
16,0,0,2024-07-31T21:15:00Z,PT15M
16,0,0,2024-07-31T21:30:00Z,PT15M
16,0,0,2024-07-31T21:45:00Z,PT15M
16,0,0,2024-07-31T22:00:00Z,PT15M
16,0,0,2024-07-31T22:15:00Z,PT15M
15,0,0,2024-07-31T22:30:00Z,PT15M
15,0,0,2024-07-31T22:45:00Z,PT15M
15,0,0,2024-07-31T23:00:00Z,PT15M
15,0,0,2024-07-31T23:15:00Z,PT15M
15,0,0,2024-07-31T23:30:00Z,PT15M
14,0,0,2024-07-31T23:45:00Z,PT15M
14,0,0,2024-08-01,PT15M
14,0,0,2024-08-01T00:15:00Z,PT15M
14,0,0,2024-08-01T00:30:00Z,PT15M
14,0,0,2024-08-01T00:45:00Z,PT15M
14,0,0,2024-08-01T01:00:00Z,PT15M
14,0,0,2024-08-01T01:15:00Z,PT15M
14,0,0,2024-08-01T01:30:00Z,PT15M
13,0,0,2024-08-01T01:45:00Z,PT15M
13,0,0,2024-08-01T02:00:00Z,PT15M
13,0,0,2024-08-01T02:15:00Z,PT15M
13,0,0,2024-08-01T02:30:00Z,PT15M
13,0,0,2024-08-01T02:45:00Z,PT15M
13,0,0,2024-08-01T03:00:00Z,PT15M
13,0,1,2024-08-01T03:15:00Z,PT15M
14,0,15,2024-08-01T03:30:00Z,PT15M
14,0,40,2024-08-01T03:45:00Z,PT15M
15,0,70,2024-08-01T04:00:00Z,PT15M
15,0,105,2024-08-01T04:15:00Z,PT15M
16,0,144,2024-08-01T04:30:00Z,PT15M
17,0,186,2024-08-01T04:45:00Z,PT15M
17,0,230,2024-08-01T05:00:00Z,PT15M
18,0,274,2024-08-01T05:15:00Z,PT15M
18,0,319,2024-08-01T05:30:00Z,PT15M
19,0,365,2024-08-01T05:45:00Z,PT15M
20,0,410,2024-08-01T06:00:00Z,PT15M
20,0,454,2024-08-01T06:15:00Z,PT15M
21,0,498,2024-08-01T06:30:00Z,PT15M
21,0,540,2024-08-01T06:45:00Z,PT15M
22,0,580,2024-08-01T07:00:00Z,PT15M
22,0,619,2024-08-01T07:15:00Z,PT15M
23,0,656,2024-08-01T07:30:00Z,PT15M
23,0,691,2024-08-01T07:45:00Z,PT15M
24,0,724,2024-08-01T08:00:00Z,PT15M
24,0,755,2024-08-01T08:15:00Z,PT15M
25,0,783,2024-08-01T08:30:00Z,PT15M
25,0,808,2024-08-01T08:45:00Z,PT15M
26,0,830,2024-08-01T09:00:00Z,PT15M
26,0,847,2024-08-01T09:15:00Z,PT15M
26,2,847,2024-08-01T09:30:00Z,PT15M
26,4,843,2024-08-01T09:45:00Z,PT15M
26,6,837,2024-08-01T10:00:00Z,PT15M
27,7,834,2024-08-01T10:15:00Z,PT15M
27,8,833,2024-08-01T10:30:00Z,PT15M
27,8,831,2024-08-01T10:45:00Z,PT15M
27,8,826,2024-08-01T11:00:00Z,PT15M
28,8,820,2024-08-01T11:15:00Z,PT15M
28,8,814,2024-08-01T11:30:00Z,PT15M
28,8,806,2024-08-01T11:45:00Z,PT15M
28,7,795,2024-08-01T12:00:00Z,PT15M
